x,y,resolution,elevation,mean_elevation,semantic_class,point_count
-95.625,-1.125,0.25,1.458834628047069,1.458834628047069,ground,1
-95.625,22.125,0.25,1.4927186265912207,1.4927186265912207,ground,1
-95.375,4.625,0.25,1.4353250645007933,1.4353250645007933,ground,1
-95.375,8.875,0.25,1.452285373535426,1.452285373535426,ground,1
-95.375,10.375,0.25,1.4733554270836495,1.4733554270836495,ground,1
-95.375,26.625,0.25,1.5442808988358785,1.5442808988358785,ground,1
-95.375,26.875,0.25,1.5164495821950201,1.5164495821950201,ground,1
-95.125,-29.875,0.25,4.241730254968688,4.241730254968688,vegetation,1
-95.125,-28.125,0.25,4.166946181273081,4.166946181273081,vegetation,1
-95.125,1.875,0.25,1.4738085038047053,1.4738085038047053,ground,1
-95.125,17.875,0.25,1.5357216897870205,1.5357216897870205,ground,1
-94.875,-19.375,0.25,1.2589303225234,1.2589303225234,ground,1
-94.875,-19.125,0.25,1.3628244999813055,1.3628244999813055,ground,1
-94.875,-16.125,0.25,1.3818339956451617,1.3818339956451617,ground,1
-94.875,-13.375,0.25,1.3692150662247506,1.3692150662247506,ground,1
-94.875,2.125,0.25,1.4480946784372468,1.4480946784372468,ground,1
-94.875,9.875,0.25,1.4496968672487032,1.4496968672487032,ground,1
-94.625,-24.625,0.25,1.3449206655085617,1.3449206655085617,ground,1
-94.625,-22.125,0.25,1.313179599678607,1.313179599678607,ground,1
-94.375,-13.375,0.25,1.3542341631038,1.3542341631038,ground,1
-94.375,14.375,0.25,1.5324186498439063,1.5324186498439063,ground,1
-94.375,15.375,0.25,1.448366858486796,1.448366858486796,ground,1
-94.125,-30.375,0.25,3.6022178737397006,3.6022178737397006,vegetation,1
-94.125,-21.125,0.25,1.3090207326170569,1.3090207326170569,ground,1
-94.125,-20.125,0.25,1.3337979841101573,1.3337979841101573,ground,1
-94.125,-19.875,0.25,1.3268383648913542,1.3268383648913542,ground,1
-94.125,-10.625,0.25,1.351167235264315,1.351167235264315,ground,1
-94.125,15.375,0.25,1.5063065084697655,1.5063065084697655,ground,1
-94.125,21.125,0.25,1.4951623074262297,1.4951623074262297,ground,1
-94.125,31.125,0.25,3.9774678872068177,3.9774678872068177,vegetation,1
-93.875,-21.625,0.25,1.3065998485130152,1.3065998485130152,ground,1
-93.625,-15.125,0.25,1.3401710545055143,1.3401710545055143,ground,1
-93.625,-7.875,0.25,1.346756601016252,1.346756601016252,ground,1
-93.625,-0.875,0.25,1.4052307942032218,1.4052307942032218,ground,1
-93.625,12.625,0.25,1.4220628521972596,1.4220628521972596,ground,1
-93.625,17.125,0.25,1.5228163285153296,1.5228163285153296,ground,1
-93.625,19.375,0.25,1.4962674367376094,1.4962674367376094,ground,1
-93.375,-19.125,0.25,1.2872375045602142,1.2872375045602142,ground,1
-93.125,-26.375,0.25,1.2964697648341048,1.2964697648341048,ground,1
-93.125,-20.625,0.25,1.265943261519816,1.265943261519816,ground,1
-93.125,12.375,0.25,1.425410490475416,1.425410490475416,ground,1
-93.125,27.375,0.25,1.4608834049848798,1.4608834049848798,ground,1
-93.125,29.125,0.25,1.5158062047408754,1.5158062047408754,ground,1
-93.125,34.375,0.25,1.5346342915231836,1.5346342915231836,ground,1
-92.875,-34.875,0.25,1.3117372283241822,1.3117372283241822,ground,1
-92.875,-32.875,0.25,1.3175813713712954,1.3175813713712954,ground,1
-92.875,-8.375,0.25,1.37876551317612,1.37876551317612,ground,1
-92.875,-4.375,0.25,1.3399816579048194,1.3399816579048194,ground,1
-92.875,-3.625,0.25,1.4020639381800903,1.4020639381800903,ground,1
-92.875,4.875,0.25,1.4271054441066933,1.4271054441066933,ground,1
-92.875,9.125,0.25,1.4397605472216415,1.4397605472216415,ground,1
-92.625,-28.625,0.25,1.2894690368993398,1.2894690368993398,ground,1
-92.625,-11.625,0.25,1.3217532819544493,1.3217532819544493,ground,1
-92.625,2.625,0.25,1.444968487137717,1.444968487137717,ground,1
-92.625,11.875,0.25,1.4497357565862377,1.4497357565862377,ground,1
-92.625,20.375,0.25,1.4488436444470016,1.4488436444470016,ground,1
-92.625,23.625,0.25,1.5097784573628719,1.5097784573628719,ground,1
-92.625,32.875,0.25,2.9424094949102253,2.9424094949102253,vegetation,1
-92.375,-31.625,0.25,4.155810710554663,4.155810710554663,vegetation,1
-92.125,-23.875,0.25,1.298513524158839,1.298513524158839,ground,1
-92.125,-12.875,0.25,1.3352935637845444,1.3352935637845444,ground,1
-92.125,-5.625,0.25,1.3677973779418382,1.3677973779418382,ground,1
-92.125,1.375,0.25,1.4059978164857694,1.4059978164857694,ground,1
-92.125,9.875,0.25,1.3929340486881043,1.3929340486881043,ground,1
-92.125,34.125,0.25,1.4979118744411042,1.4979118744411042,ground,1
-91.875,-20.125,0.25,1.284856583688239,1.284856583688239,ground,1
-91.875,17.875,0.25,1.4384467639550942,1.4384467639550942,ground,1
-91.875,30.625,0.25,1.5161940843851032,1.5161940843851032,ground,1
-91.625,-27.875,0.25,3.5575716878441694,3.5575716878441694,vegetation,1
-91.625,-8.875,0.25,1.3633919603260938,1.3633919603260938,ground,1
-91.625,-5.875,0.25,1.3530993776950189,1.3530993776950189,ground,1
-91.625,-4.625,0.25,1.3169744219684076,1.3169744219684076,ground,1
-91.625,15.625,0.25,1.4587343921030849,1.4587343921030849,ground,1
-91.625,17.125,0.25,1.446875904993754,1.446875904993754,ground,1
-91.625,20.125,0.25,1.465497258025337,1.465497258025337,ground,1
-91.375,-30.625,0.25,3.5342089748919685,3.5342089748919685,vegetation,1
-91.375,-12.625,0.25,1.3345650870614323,1.3345650870614323,ground,1
-91.375,3.625,0.25,1.369411142386657,1.369411142386657,ground,1
-91.375,8.375,0.25,1.3924463820457413,1.3924463820457413,ground,1
-91.375,23.625,0.25,1.4871798058307755,1.4714681113257395,ground,2
-91.375,24.375,0.25,1.465385554076182,1.465385554076182,ground,1
-91.375,32.625,0.25,1.5245663955555915,1.5245663955555915,ground,1
-91.125,-28.875,0.25,1.24465417207898,1.24465417207898,ground,1
-91.125,-11.875,0.25,1.286687713951978,1.286687713951978,ground,1
-91.125,20.375,0.25,1.4342852994487412,1.4342852994487412,ground,1
-90.875,-34.875,0.25,1.273298313552567,1.273298313552567,ground,1
-90.875,-30.375,0.25,1.2498743760708424,1.2498743760708424,ground,1
-90.875,-13.875,0.25,1.3095623778458032,1.3095623778458032,ground,1
-90.875,-8.625,0.25,1.3437671228244523,1.3437671228244523,ground,1
-90.875,-8.125,0.25,1.3237734743718412,1.3237734743718412,ground,1
-90.875,-7.875,0.25,1.322759932013928,1.322759932013928,ground,1
-90.875,2.625,0.25,1.4075145020036481,1.4075145020036481,ground,1
-90.875,4.125,0.25,1.3614441724094408,1.3614441724094408,ground,1
-90.875,14.875,0.25,1.4346691736015191,1.4346691736015191,ground,1
-90.875,24.375,0.25,1.4302001039917138,1.4302001039917138,ground,1
-90.875,32.875,0.25,3.430756471579314,3.430756471579314,vegetation,1
-90.625,-27.125,0.25,1.2397403796125488,1.2397403796125488,ground,1
-90.625,-23.125,0.25,1.2599111673078212,1.2599111673078212,ground,1
-90.625,-14.625,0.25,1.280727947145289,1.280727947145289,ground,1
-90.625,-12.125,0.25,1.334482460517958,1.334482460517958,ground,1
-90.625,-0.125,0.25,1.3805936717519423,1.3805936717519423,ground,1
-90.625,16.625,0.25,1.4131170966062572,1.4131170966062572,ground,1
-90.625,29.375,0.25,1.4481826332280885,1.4481826332280885,ground,1
-90.625,37.875,0.25,1.4917373331995274,1.4917373331995274,ground,1
-90.375,-42.625,0.25,2.815072383545311,2.815072383545311,vegetation,1
-90.375,-20.625,0.25,1.329072737099734,1.329072737099734,ground,1
-90.375,9.375,0.25,1.4193763821992877,1.4193763821992877,ground,1
-90.375,11.875,0.25,1.4310982702083666,1.4310982702083666,ground,1
-90.375,30.875,0.25,3.781078512397615,3.781078512397615,vegetation,1
-90.125,-42.875,0.25,1.1715838228218276,1.1715838228218276,ground,1
-90.125,-32.125,0.25,1.1770882982688073,1.1770882982688073,ground,1
-90.125,-19.875,0.25,1.2452269666846136,1.2452269666846136,ground,1
-90.125,-0.375,0.25,1.3549046168243668,1.3549046168243668,ground,1
-90.125,29.375,0.25,1.4549409231022348,1.4549409231022348,ground,1
-90.125,30.375,0.25,1.4514421279774072,1.4514421279774072,ground,1
-90.125,40.875,0.25,1.5202055640263032,1.5202055640263032,ground,1
-89.875,-36.125,0.25,1.2567890821846839,1.2567890821846839,ground,1
-89.875,-29.375,0.25,1.2221168462206637,1.2221168462206637,ground,1
-89.875,-27.875,0.25,3.72942844603174,3.72942844603174,vegetation,1
-89.875,-9.125,0.25,1.3185530355314212,1.3185530355314212,ground,1
-89.875,5.125,0.25,1.3661174317495004,1.3661174317495004,ground,1
-89.875,6.125,0.25,1.3482293668276542,1.3482293668276542,ground,1
-89.625,-32.125,0.25,1.2156599947964228,1.2156599947964228,ground,1
-89.625,-28.875,0.25,1.220699064044069,1.220699064044069,ground,1
-89.625,-25.375,0.25,1.2815643000643477,1.2815643000643477,ground,1
-89.625,-13.375,0.25,1.306030622821937,1.306030622821937,ground,1
-89.625,-3.625,0.25,1.3140404820295568,1.3140404820295568,ground,1
-89.625,19.875,0.25,1.406429259082978,1.406429259082978,ground,1
-89.625,31.625,0.25,1.481963969291308,1.481963969291308,ground,1
-89.625,34.875,0.25,1.4501355116683126,1.4501355116683126,ground,1
-89.375,-38.375,0.25,3.6720472620588547,3.6720472620588547,vegetation,1
-89.375,15.875,0.25,1.4054366148723416,1.4054366148723416,ground,1
-89.375,33.625,0.25,3.6555667392591507,3.6555667392591507,vegetation,1
-89.375,34.125,0.25,1.4605342943861146,1.4605342943861146,ground,1
-89.375,38.875,0.25,4.092565309144816,4.092565309144816,vegetation,1
-89.375,41.875,0.25,1.4603643185345008,1.4603643185345008,ground,1
-89.125,-31.125,0.25,3.6818452186628736,3.6818452186628736,vegetation,1
-89.125,-30.375,0.25,1.2419909453100393,1.2419909453100393,ground,1
-89.125,-2.625,0.25,1.3104876454346652,1.3104876454346652,ground,1
-89.125,-0.625,0.25,1.3413759150989273,1.3413759150989273,ground,1
-89.125,14.125,0.25,1.3600592259364943,1.3600592259364943,ground,1
-89.125,24.125,0.25,1.4488180177023373,1.4488180177023373,ground,1
-89.125,30.875,0.25,1.4996904465462408,1.4996904465462408,ground,1
-89.125,35.625,0.25,1.4605455621183336,1.4605455621183336,ground,1
-88.875,-43.125,0.25,1.1333064363618137,1.1333064363618137,ground,1
-88.875,-35.375,0.25,1.1781960634558453,1.1781960634558453,ground,1
-88.875,-19.125,0.25,1.2524359642034093,1.2524359642034093,ground,1
-88.875,16.625,0.25,1.4319699473491037,1.4319699473491037,ground,1
-88.625,-39.125,0.25,1.1805872811503841,1.1805872811503841,ground,1
-88.625,-35.625,0.25,2.608042191348793,2.608042191348793,vegetation,1
-88.625,-28.125,0.25,1.2384058242419014,1.2384058242419014,ground,1
-88.625,-26.125,0.25,1.215400903325529,1.215400903325529,ground,1
-88.625,-23.625,0.25,1.2514896828576734,1.2408708135054947,ground,2
-88.625,-7.375,0.25,1.293274829182781,1.293274829182781,ground,1
-88.625,-7.125,0.25,1.3665964946498932,1.3665964946498932,ground,1
-88.625,-3.125,0.25,1.2979407160504968,1.2979407160504968,ground,1
-88.625,23.125,0.25,1.3923143214101616,1.3923143214101616,ground,1
-88.625,25.125,0.25,1.4211038247955345,1.4211038247955345,ground,1
-88.625,46.375,0.25,2.895084892308085,2.895084892308085,vegetation,1
-88.375,-29.125,0.25,1.2130327072876577,1.2130327072876577,ground,1
-88.375,42.375,0.25,1.4664180818379131,1.4664180818379131,ground,1
-88.125,-34.875,0.25,1.1561815700604336,1.1561815700604336,ground,1
-88.125,-26.625,0.25,1.253947630884884,1.253947630884884,ground,1
-88.125,-4.125,0.25,1.2875259179017078,1.2875259179017078,ground,1
-88.125,3.875,0.25,1.2897405943340512,1.2897405943340512,ground,1
-88.125,30.125,0.25,1.4071036189325532,1.4071036189325532,ground,1
-87.875,-44.125,0.25,1.1178465294470743,1.1178465294470743,ground,1
-87.875,-32.125,0.25,2.1818806576084837,2.1818806576084837,vegetation,1
-87.875,-25.125,0.25,4.008701318414042,4.008701318414042,vegetation,1
-87.875,-18.875,0.25,1.2303366638313182,1.2303366638313182,ground,1
-87.875,-13.125,0.25,1.2940629214244557,1.2940629214244557,ground,1
-87.875,-10.375,0.25,1.26902486263001,1.26902486263001,ground,1
-87.875,4.875,0.25,1.3299064601067707,1.3299064601067707,ground,1
-87.875,14.625,0.25,1.3698470661984792,1.3698470661984792,ground,1
-87.875,20.875,0.25,1.403644493662427,1.403644493662427,ground,1
-87.875,34.875,0.25,1.450454542093877,1.450454542093877,ground,1
-87.625,-31.875,0.25,2.9209357762474393,2.9209357762474393,vegetation,1
-87.625,31.875,0.25,2.650842216692131,2.650842216692131,vegetation,1
-87.625,39.125,0.25,1.4494404828606027,1.4494404828606027,ground,1
-87.375,-22.375,0.25,1.2239413750163048,1.2239413750163048,ground,1
-87.375,-10.375,0.25,1.26583958728194,1.26583958728194,ground,1
-87.375,-5.375,0.25,1.29030741666307,1.29030741666307,ground,1
-87.375,-2.875,0.25,1.2844714905166492,1.2844714905166492,ground,1
-87.375,-2.375,0.25,1.2704578134813935,1.2704578134813935,ground,1
-87.375,10.875,0.25,1.405863988951329,1.405863988951329,ground,1
-87.375,14.625,0.25,1.3518069394274843,1.3518069394274843,ground,1
-87.375,36.375,0.25,1.4643805172453204,1.4643805172453204,ground,1
-87.125,-42.125,0.25,1.146520772866755,1.146520772866755,ground,1
-87.125,-28.625,0.25,2.1809825270050816,2.1809825270050816,vegetation,1
-87.125,-23.375,0.25,1.2946257461959187,1.2946257461959187,ground,1
-87.125,-22.375,0.25,1.2428658014583633,1.2428658014583633,ground,1
-87.125,-15.625,0.25,1.2423590821283708,1.2423590821283708,ground,1
-87.125,-10.125,0.25,1.246535304365909,1.246535304365909,ground,1
-87.125,12.375,0.25,1.376022434354894,1.376022434354894,ground,1
-87.125,13.875,0.25,1.3549825004038478,1.3549825004038478,ground,1
-87.125,15.625,0.25,1.3772525875348924,1.3772525875348924,ground,1
-87.125,25.625,0.25,1.4080083486651116,1.4080083486651116,ground,1
-87.125,26.375,0.25,1.3721991608994133,1.3721991608994133,ground,1
-87.125,32.625,0.25,1.4046106671772507,1.4046106671772507,ground,1
-86.875,-27.375,0.25,1.1919241802738345,1.1919241802738345,ground,1
-86.875,-12.125,0.25,1.266869835289182,1.266869835289182,ground,1
-86.875,-2.375,0.25,1.2483896633542146,1.2483896633542146,ground,1
-86.875,22.125,0.25,1.4459463809024975,1.4459463809024975,ground,1
-86.875,28.375,0.25,2.767265681546613,2.767265681546613,vegetation,1
-86.625,-23.125,0.25,1.268021753094155,1.268021753094155,ground,1
-86.625,-6.625,0.25,1.2665935162300541,1.2665935162300541,ground,1
-86.625,2.625,0.25,1.314392855156745,1.314392855156745,ground,1
-86.625,7.125,0.25,1.3236931222124482,1.3236931222124482,ground,1
-86.625,35.375,0.25,1.4665501941645611,1.4665501941645611,ground,1
-86.625,48.375,0.25,1.518076001677136,1.518076001677136,ground,1
-86.375,-41.375,0.25,1.1381081797298995,1.1381081797298995,ground,1
-86.375,-37.625,0.25,4.06098742725612,4.06098742725612,vegetation,1
-86.375,-5.875,0.25,1.2753315395042557,1.2753315395042557,ground,1
-86.375,-3.125,0.25,1.2920970158231087,1.2920970158231087,ground,1
-86.375,4.625,0.25,1.319685215843171,1.319685215843171,ground,1
-86.375,9.125,0.25,1.3339735174120555,1.3339735174120555,ground,1
-86.375,25.625,0.25,3.318667642716467,3.318667642716467,vegetation,1
-86.375,26.125,0.25,1.4017570767823075,1.4017570767823075,ground,1
-86.375,39.125,0.25,1.3914939733348743,1.3914939733348743,ground,1
-86.125,-50.125,0.25,1.0759590884109083,1.0759590884109083,ground,1
-86.125,-36.125,0.25,1.1478175405718467,1.1478175405718467,ground,1
-86.125,-16.375,0.25,1.1895702563614654,1.1895702563614654,ground,1
-86.125,-13.625,0.25,1.2802071393113967,1.2802071393113967,ground,1
-86.125,-2.875,0.25,1.3290586082924998,1.3290586082924998,ground,1
-86.125,12.625,0.25,1.3117937573383518,1.3117937573383518,ground,1
-86.125,15.125,0.25,1.2885096860327714,1.2885096860327714,ground,1
-85.875,-19.125,0.25,1.2183908037765585,1.2183908037765585,ground,1
-85.875,-9.375,0.25,1.2397243165351617,1.2397243165351617,ground,1
-85.875,-8.875,0.25,1.2621517796025838,1.2621517796025838,ground,1
-85.875,-5.375,0.25,1.2882396356099717,1.2882396356099717,ground,1
-85.875,7.625,0.25,1.2918212773776474,1.2918212773776474,ground,1
-85.875,28.125,0.25,1.408562851486953,1.408562851486953,ground,1
-85.625,-18.875,0.25,1.2116402783836868,1.2116402783836868,ground,1
-85.625,-17.875,0.25,1.2169903873025318,1.2169903873025318,ground,1
-85.625,-16.375,0.25,1.251985209703668,1.251985209703668,ground,1
-85.625,-11.625,0.25,1.2516897252178123,1.2516897252178123,ground,1
-85.625,-11.375,0.25,1.2565221177629908,1.2565221177629908,ground,1
-85.625,-11.125,0.25,1.1998965028320634,1.1998965028320634,ground,1
-85.625,7.125,0.25,1.3399089787788914,1.3399089787788914,ground,1
-85.375,-46.375,0.25,1.1119769636751677,1.1119769636751677,ground,1
-85.375,-30.625,0.25,1.1417292748207557,1.1417292748207557,ground,1
-85.375,-18.875,0.25,1.2595960398756127,1.2595960398756127,ground,1
-85.375,-8.125,0.25,1.1787609385872075,1.1787609385872075,ground,1
-85.375,14.625,0.25,1.3633370959498061,1.3633370959498061,ground,1
-85.375,19.875,0.25,1.3332507407632268,1.3332507407632268,ground,1
-85.375,20.875,0.25,1.3865604942230962,1.3865604942230962,ground,1
-85.375,33.375,0.25,4.000554898957942,4.000554898957942,vegetation,1
-85.375,36.375,0.25,1.4490985300984938,1.4490985300984938,ground,1
-85.125,-39.625,0.25,1.1074667576130703,1.1074667576130703,ground,1
-85.125,-36.375,0.25,2.425871204008274,2.425871204008274,vegetation,1
-85.125,-30.375,0.25,1.1310000160558071,1.1310000160558071,ground,1
-85.125,-25.625,0.25,1.2177467073994266,1.2177467073994266,ground,1
-85.125,-16.625,0.25,1.1591404633372127,1.1591404633372127,ground,1
-85.125,-16.375,0.25,1.195418725227109,1.195418725227109,ground,1
-85.125,14.125,0.25,1.3041956307810973,1.3041956307810973,ground,1
-85.125,16.625,0.25,1.3963442721476125,1.3963442721476125,ground,1
-85.125,38.625,0.25,1.4606737105236012,1.4606737105236012,ground,1
-84.875,-37.625,0.25,3.6021264189976714,3.6021264189976714,vegetation,1
-84.875,-21.875,0.25,1.2053538034963311,1.2053538034963311,ground,1
-84.875,-20.875,0.25,1.1988297182451397,1.1988297182451397,ground,1
-84.875,-5.625,0.25,1.2340337231133134,1.2340337231133134,ground,1
-84.875,9.125,0.25,1.3267758944174788,1.3267758944174788,ground,1
-84.875,36.375,0.25,1.423508880116587,1.423508880116587,ground,1
-84.625,-51.625,0.25,2.735075441997311,2.735075441997311,vegetation,1
-84.625,-48.125,0.25,1.0638204117890502,1.0638204117890502,ground,1
-84.625,-26.875,0.25,3.423759228524974,3.423759228524974,vegetation,1
-84.625,7.875,0.25,1.3140433066175847,1.3140433066175847,ground,1
-84.625,11.375,0.25,1.3031523992622063,1.3031523992622063,ground,1
-84.625,20.625,0.25,1.3389476044105877,1.3389476044105877,ground,1
-84.625,34.625,0.25,2.3802240915166077,2.3802240915166077,vegetation,1
-84.625,50.375,0.25,1.5391866816024387,1.5391866816024387,ground,1
-84.625,51.625,0.25,3.4321621161174214,3.4321621161174214,vegetation,1
-84.375,-41.375,0.25,1.110946882143435,1.110946882143435,ground,1
-84.375,-32.625,0.25,3.2587732303957155,3.2587732303957155,vegetation,1
-84.375,-15.625,0.25,1.225101713881576,1.225101713881576,ground,1
-84.375,11.875,0.25,1.3243969923493162,1.3243969923493162,ground,1
-84.125,-46.375,0.25,1.0907265441394893,1.0907265441394893,ground,1
-84.125,4.125,0.25,1.304086703534904,1.304086703534904,ground,1
-84.125,6.625,0.25,1.3046287677571642,1.3046287677571642,ground,1
-84.125,23.875,0.25,1.356751169394402,1.356751169394402,ground,1
-84.125,33.375,0.25,1.4214426020870845,1.4214426020870845,ground,1
-84.125,40.875,0.25,3.9280195324334155,3.9280195324334155,vegetation,1
-83.875,-42.125,0.25,0.9943531730685488,0.9943531730685488,ground,1
-83.875,-39.875,0.25,1.1034424647701409,1.1034424647701409,ground,1
-83.875,-31.875,0.25,2.3576170560603216,2.3576170560603216,vegetation,1
-83.875,-31.375,0.25,4.09420228604565,4.09420228604565,vegetation,1
-83.875,7.625,0.25,1.282467373616725,1.282467373616725,ground,1
-83.875,10.875,0.25,1.3497279199839347,1.3497279199839347,ground,1
-83.875,18.625,0.25,1.3414242193556254,1.3414242193556254,ground,1
-83.875,32.125,0.25,1.3640659574068228,1.3640659574068228,ground,1
-83.875,41.125,0.25,1.4279260861788963,1.4279260861788963,ground,1
-83.875,50.625,0.25,2.441319032394714,2.441319032394714,vegetation,1
-83.625,-25.125,0.25,1.145727359260768,1.145727359260768,ground,1
-83.625,-20.875,0.25,1.1601288980805646,1.1601288980805646,ground,1
-83.625,-16.125,0.25,1.2261197362761134,1.2261197362761134,ground,1
-83.625,-11.375,0.25,1.2385342948714788,1.2385342948714788,ground,1
-83.625,-10.125,0.25,1.2342234891442796,1.2342234891442796,ground,1
-83.625,-7.375,0.25,1.2033892711479452,1.2033892711479452,ground,1
-83.625,-1.875,0.25,1.2326339625107678,1.2326339625107678,ground,1
-83.625,1.625,0.25,1.259261620347097,1.2405921806941707,ground,2
-83.625,32.125,0.25,1.3930962697345293,1.3930962697345293,ground,1
-83.375,-52.625,0.25,2.046492458230797,2.046492458230797,vegetation,1
-83.375,-41.125,0.25,3.3769538748734735,3.3769538748734735,vegetation,1
-83.375,-22.375,0.25,1.1561870053066015,1.1561870053066015,ground,1
-83.375,-10.375,0.25,1.1676856060404333,1.1676856060404333,ground,1
-83.375,-7.875,0.25,1.2200140666134918,1.2200140666134918,ground,1
-83.375,2.125,0.25,1.2625630743342953,1.2625630743342953,ground,1
-83.375,12.375,0.25,1.3441867450453011,1.3441867450453011,ground,1
-83.375,14.125,0.25,1.3310986906350004,1.3310986906350004,ground,1
-83.375,14.625,0.25,1.3161900215261801,1.3161900215261801,ground,1
-83.375,38.375,0.25,1.4214983778370174,1.4214983778370174,ground,1
-83.375,45.375,0.25,3.1746963609501866,3.1746963609501866,vegetation,1
-83.375,47.875,0.25,3.9996174402454856,3.9996174402454856,vegetation,1
-83.375,50.875,0.25,1.4523654764717346,1.4523654764717346,ground,1
-83.125,-44.125,0.25,3.446263328789642,3.446263328789642,vegetation,1
-83.125,-42.875,0.25,1.0772067528396603,1.0772067528396603,ground,1
-83.125,-37.875,0.25,1.0703699516614666,1.0703699516614666,ground,1
-83.125,-6.125,0.25,1.1922185270117531,1.1922185270117531,ground,1
-83.125,3.375,0.25,1.2439997244872358,1.2439997244872358,ground,1
-83.125,4.875,0.25,1.3067789488109298,1.3067789488109298,ground,1
-83.125,9.625,0.25,1.3062855769620443,1.3062855769620443,ground,1
-83.125,16.875,0.25,1.3150903363091768,1.3150903363091768,ground,1
-83.125,25.125,0.25,3.429560767828992,3.429560767828992,vegetation,1
-83.125,27.375,0.25,2.9944374903239024,2.9944374903239024,vegetation,1
-83.125,31.875,0.25,1.3511154771535303,1.3511154771535303,ground,1
-83.125,44.875,0.25,3.5045202404866735,3.5045202404866735,vegetation,1
-83.125,49.125,0.25,2.5251637286222506,2.5251637286222506,vegetation,1
-82.875,-36.875,0.25,1.0658195085892708,1.0658195085892708,ground,1
-82.875,-21.625,0.25,1.1720929979853212,1.1720929979853212,ground,1
-82.875,29.125,0.25,1.3567480620600048,1.3567480620600048,ground,1
-82.875,37.375,0.25,2.8945622604153978,2.8945622604153978,vegetation,1
-82.875,44.125,0.25,1.4400215525917361,1.4400215525917361,ground,1
-82.875,47.375,0.25,1.4331584545272504,1.4331584545272504,ground,1
-82.625,-42.625,0.25,1.074461436804554,1.074461436804554,ground,1
-82.625,-31.875,0.25,1.1138843724620517,1.1138843724620517,ground,1
-82.625,-15.625,0.25,1.200623571925262,1.200623571925262,ground,1
-82.625,26.125,0.25,1.3188769427288178,1.3188769427288178,ground,1
-82.625,39.125,0.25,2.865215490279608,2.865215490279608,vegetation,1
-82.375,-47.375,0.25,1.0372098486066619,1.0372098486066619,ground,1
-82.375,-34.875,0.25,1.0887986315943716,1.0887986315943716,ground,1
-82.375,-32.375,0.25,2.973414691768165,2.973414691768165,vegetation,1
-82.375,-25.125,0.25,1.1690494543850523,1.1690494543850523,ground,1
-82.375,-21.625,0.25,1.108892996301807,1.108892996301807,ground,1
-82.375,-1.625,0.25,1.2426544128942332,1.2426544128942332,ground,1
